trial,checkpoint,train_seed,saliency_method,loss_name,combo_name,val_acc_for_optim,val_saliency_loss,optim_value,test_acc,per_group,worst_group
1,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl290_attn95_20260227_055621.pth,0,grad_x_input,jsd,grad_x_input__jsd,0.56,0.32961275753974917,-0.9094312527926912,60.88,60.87999999999999,15.6
1,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl290_attn95_20260227_055621.pth,0,grad_x_input,bce_dice,grad_x_input__bce_dice,0.56,0.9725600432395936,-1.5523785384925355,60.88,60.87999999999999,15.6
1,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl290_attn95_20260227_055621.pth,0,smoothgrad,fwd_kl,smoothgrad__fwd_kl,0.56,1.2338947265625,-1.813713221815442,60.88,60.87999999999999,15.6
1,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl290_attn95_20260227_055621.pth,0,smoothgrad,rev_kl,smoothgrad__rev_kl,0.56,9.674772192382813,-10.254590687635755,60.88,60.87999999999999,15.6
1,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl290_attn95_20260227_055621.pth,0,smoothgrad,jsd,smoothgrad__jsd,0.56,0.31060905327796934,-0.8904275485309114,60.88,60.87999999999999,15.6
1,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl290_attn95_20260227_055621.pth,0,smoothgrad,bce_dice,smoothgrad__bce_dice,0.56,0.836103823852539,-1.415922319105481,60.88,60.87999999999999,15.6
1,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl290_attn95_20260227_055621.pth,0,smoothgrad_x_input,fwd_kl,smoothgrad_x_input__fwd_kl,0.56,1.349873917388916,-1.9296924126418582,60.88,60.87999999999999,15.6
1,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl290_attn95_20260227_055621.pth,0,smoothgrad_x_input,rev_kl,smoothgrad_x_input__rev_kl,0.56,9.870953080749512,-10.450771576002454,60.88,60.87999999999999,15.6
1,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl290_attn95_20260227_055621.pth,0,smoothgrad_x_input,jsd,smoothgrad_x_input__jsd,0.56,0.3237099504470825,-0.9035284457000246,60.88,60.87999999999999,15.6
1,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl290_attn95_20260227_055621.pth,0,smoothgrad_x_input,bce_dice,smoothgrad_x_input__bce_dice,0.56,0.883186682510376,-1.4630051777633182,60.88,60.87999999999999,15.6
2,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl159_attn83_20260227_062129.pth,0,ig,fwd_kl,ig__fwd_kl,0.5824,1.5441529127120972,-2.084750694811758,61.44,61.440000000000005,40.400000000000006
2,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl159_attn83_20260227_062129.pth,0,ig,rev_kl,ig__rev_kl,0.5824,10.579589318847656,-11.120187100947318,61.44,61.440000000000005,40.400000000000006
2,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl159_attn83_20260227_062129.pth,0,ig,jsd,ig__jsd,0.5824,0.35456598653793336,-0.8951637686375942,61.44,61.440000000000005,40.400000000000006
2,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl159_attn83_20260227_062129.pth,0,ig,bce_dice,ig__bce_dice,0.5824,0.9689278755187988,-1.5095256576184597,61.44,61.440000000000005,40.400000000000006
2,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl159_attn83_20260227_062129.pth,0,grad_abs,fwd_kl,grad_abs__fwd_kl,0.5824,1.446813046836853,-1.9874108289365138,61.44,61.440000000000005,40.400000000000006
2,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl159_attn83_20260227_062129.pth,0,grad_abs,rev_kl,grad_abs__rev_kl,0.5824,10.674338815307618,-11.214936597407279,61.44,61.440000000000005,40.400000000000006
2,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl159_attn83_20260227_062129.pth,0,grad_abs,jsd,grad_abs__jsd,0.5824,0.34840219917297366,-0.8889999812726345,61.44,61.440000000000005,40.400000000000006
2,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl159_attn83_20260227_062129.pth,0,grad_abs,bce_dice,grad_abs__bce_dice,0.5824,0.9660821062088013,-1.506679888308462,61.44,61.440000000000005,40.400000000000006
2,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl159_attn83_20260227_062129.pth,0,grad_x_input,fwd_kl,grad_x_input__fwd_kl,0.5824,1.603279052734375,-2.143876834834036,61.44,61.440000000000005,40.400000000000006
2,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl159_attn83_20260227_062129.pth,0,grad_x_input,rev_kl,grad_x_input__rev_kl,0.5824,10.96964200592041,-11.51023978802007,61.44,61.440000000000005,40.400000000000006
2,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl159_attn83_20260227_062129.pth,0,grad_x_input,jsd,grad_x_input__jsd,0.5824,0.3654884385108948,-0.9060862206105555,61.44,61.440000000000005,40.400000000000006
2,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl159_attn83_20260227_062129.pth,0,grad_x_input,bce_dice,grad_x_input__bce_dice,0.5824,1.0433545482635498,-1.5839523303632106,61.44,61.440000000000005,40.400000000000006
2,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl159_attn83_20260227_062129.pth,0,smoothgrad,fwd_kl,smoothgrad__fwd_kl,0.5824,1.2045542978286743,-1.745152079928335,61.44,61.440000000000005,40.400000000000006
2,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl159_attn83_20260227_062129.pth,0,smoothgrad,rev_kl,smoothgrad__rev_kl,0.5824,10.030785501098633,-10.571383283198294,61.44,61.440000000000005,40.400000000000006
2,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl159_attn83_20260227_062129.pth,0,smoothgrad,jsd,smoothgrad__jsd,0.5824,0.3141557544231415,-0.8547535365228023,61.44,61.440000000000005,40.400000000000006
2,/home/ryreu/guided_cnn/logsRedMeat/guided_redmeat_optim_grid_21069332/checkpoints/resnet50_redmeat_final_kl159_attn83_20260227_062129.pth,0,smoothgrad,bce_dice,smoothgrad__bce_dice,0.5824,0.7888921691894532,-1.3294899512891138,61.44,61.440000000000005,40.400000000000006
