trial,name,method,seed,base_lr,classifier_lr,grad_weight,cam_weight,abn_cls_weight,abn_att_weight,weight_decay,best_balanced_val_acc,test_acc,balanced_test_acc,per_group,worst_group,checkpoint,log_path,seconds,sampler,run_dir
0,gradcam_waterbird_complete95_forest2water2_21050510_trial_000,gradcam,0,0.0010000000000000002,9.999999999999991e-05,,1.0,,,9.999999999999997e-06,0.5597031163116795,77.26958923023818,58.40826201380111,58.40826201380111,1.0903426791277258,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21050510_trial_000/best_balanced_valacc_0.56_epoch_0.ckpt,/home/ryreu/guided_cnn/logsWaterbird/smoke_debug_21050510/gradcam95_vit_logs/gradcam_waterbird_complete95_forest2water2_21050510_trial_000.log,106,random,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21050510_trial_000
