trial,name,method,seed,base_lr,classifier_lr,grad_weight,cam_weight,abn_cls_weight,abn_att_weight,weight_decay,best_balanced_val_acc,test_acc,balanced_test_acc,per_group,worst_group,checkpoint,log_path,seconds,sampler,run_dir
0,upweight_waterbird_complete95_forest2water2_21050491_trial_000,upweight,0,0.0010000000000000002,9.999999999999991e-05,,,,,9.999999999999997e-06,0.6692877692623842,65.36071798412151,66.32916813450207,66.32916813450207,31.39689578713969,trained_weights/waterbirds/upweight_waterbird_complete95_forest2water2_21050491_trial_000/best_balanced_valacc_0.67_epoch_0.ckpt,/home/ryreu/guided_cnn/logsWaterbird/smoke_debug_21050491/upweight95_logs/upweight_waterbird_complete95_forest2water2_21050491_trial_000.log,103,random,trained_weights/waterbirds/upweight_waterbird_complete95_forest2water2_21050491_trial_000
