trial,attention_epoch,kl_lambda,kl_incr,base_lr,classifier_lr,lr2_mult,best_balanced_val_acc,test_acc,per_group,worst_group,checkpoint,sampler,seconds
0,107,1.3217110048834189,0.18577173738318967,0.0001497990605743834,0.0008495204680741993,0.12824995555651014,0.8840993158136499,89.43734898170521,88.31271456299949,78.81619937694704,NONE,tpe,3001
1,21,169.51782260998314,1.001900734409197,0.0007967132638293228,0.003457844400543103,0.16015005870566623,0.8803802109776048,87.53883327580256,88.68089948953866,76.45232815964523,NONE,tpe,2981
2,102,6.881911879626534,6.021714907726898,1.5568473251578653e-05,0.0006835949303885306,0.188962936821366,0.88544310938117,89.59268208491542,87.96682346602566,79.12772585669782,NONE,tpe,2950
3,183,27.6811443263649,4.935214402464129,3.820670552643383e-05,0.0001454012349897329,1.6948990338888863,0.8897303548259716,89.92060752502589,88.70669885543376,79.90654205607477,NONE,tpe,3002
4,109,295.3017825649997,0.1804588689618082,4.81872261305513e-05,0.002932587987450572,0.40940723404327417,0.9136305393709354,90.81808767690714,90.70376663834608,89.17960088691797,NONE,tpe,2996
5,38,295.5632834488319,0.8697791068489696,0.00018738352712457368,0.005996914526446637,0.21310397577917095,0.9047437726148168,91.54297549188816,90.36162283882823,87.07165109034268,NONE,tpe,2970
6,11,32.95946388898618,4.51161053541978,0.0006560676186607835,0.0021128725595673586,0.127683869307974,0.8835634101330496,89.97238522609597,88.85137562080804,79.75077881619937,NONE,tpe,3006
7,108,11.893258261283847,4.767648277518104,0.0004984961927296995,0.0024220421421349784,2.0575087463385695,0.8542880513180056,89.04038660683466,86.49788286328064,70.87227414330218,NONE,tpe,2996
8,126,235.52545974068164,1.0859188529765116,0.00020395578849174577,0.0011046090413068116,1.8542977880973608,0.7987049617613164,86.31342768381084,80.12240020446083,49.22118380062305,NONE,tpe,2954
9,167,256.9923244001841,2.273650347074806,0.0007849492409248986,0.00010585029359629383,0.3522853977076591,0.7716135193288688,83.86261649982741,78.32528614156149,47.35202492211838,NONE,tpe,3002
10,61,71.18188879013995,29.332863017456845,4.8074749037420496e-05,0.008012789211298103,0.7611052197063518,0.8994008332728929,90.68001380738696,89.83515344924052,85.202492211838,NONE,tpe,2996
11,56,84.18685052907108,0.12141763240309592,6.172354416738604e-05,0.009104122670635642,0.39319264831128,0.892649630507136,92.38867794269935,89.150036954915,80.21806853582555,NONE,tpe,2964
12,62,92.66351936082681,0.4227751516698803,0.00024545951945982434,0.004415705478639157,0.7638788984408225,0.8918739775483726,90.04142216085606,88.64503249960282,80.21806853582555,NONE,tpe,3014
13,154,4.000231102568254,0.33577160963486313,1.7762997871421202e-05,0.00547127209948929,0.2662251779237542,0.862638912393524,87.81498101484294,86.51851890226634,75.85669781931465,NONE,tpe,2996
14,34,120.05565198074636,0.4418202079648482,0.00010102373398779246,0.0017336248682273958,0.6021162549077393,0.908255365100855,91.1460131170176,90.60801196372202,88.00623052959502,NONE,tpe,2957
15,77,47.46636967636342,0.33173405460027044,9.098324904925995e-05,0.001484148414444408,0.7092571737834511,0.8948335468897324,90.33482913358647,88.83350256612165,80.37383177570094,NONE,tpe,3002
16,134,115.39835682656306,0.11667767698809994,9.971919411404649e-05,0.0004082333402066944,1.2229432989466926,0.8701738268500834,87.7114256127028,87.39904746116281,78.58093126385809,NONE,tpe,3028
17,82,18.694603588125684,0.5116003295992888,2.7006602548798347e-05,0.00046817588556681626,0.47315145773554507,0.8779323711207279,89.42008974801519,88.21806508209518,78.81619937694704,NONE,tpe,2972
18,0,133.052067808393,0.26165569353113083,0.00032412832612176406,0.0026631475889632764,0.9687672865252399,0.8484092062954814,85.83016914049016,83.18235351002619,63.862928348909655,NONE,tpe,2998
19,34,46.59825001535282,0.18261072526075547,1.1055726366988116e-05,0.0015638328373020975,2.78606252018858,0.8206468744207787,76.80358992060752,82.06365570452645,54.05764966740576,NONE,tpe,3001
20,130,2.0462674004922827,0.6050240776917297,6.93058087912352e-05,0.0002699052964746212,0.29858296859487776,0.8835553514010106,90.23127373144632,88.51629469990537,77.10280373831776,NONE,tpe,2976
