trial,name,method,seed,base_lr,classifier_lr,grad_weight,cam_weight,abn_cls_weight,abn_att_weight,weight_decay,best_balanced_val_acc,test_acc,balanced_test_acc,per_group,worst_group,checkpoint,log_path,seconds,sampler,run_dir
0,abn_att_waterbird_1.0_forest2water2_21049293_trial_000,abn_att,0,0.00012097292984886134,0.001670476198275452,,,,0.32669348389447017,2.7890707905755742e-05,0.6386909437773538,63.2896099413186,61.21060157075657,61.21060157075657,19.003115264797508,trained_weights/waterbirds/abn_att_waterbird_1.0_forest2water2_21049293_trial_000/best_balanced_valacc_0.64_epoch_191.ckpt,/home/ryreu/guided_cnn/logsWaterbird/abn100_vit_sweep_logs_21049293/abn_att_waterbird_1.0_forest2water2_21049293_trial_000.log,3506,tpe,trained_weights/waterbirds/abn_att_waterbird_1.0_forest2water2_21049293_trial_000
1,abn_att_waterbird_1.0_forest2water2_21049293_trial_001,abn_att,0,1.4861866010578632e-06,0.00023186774045750772,,,,2.1129005876719775,0.0008155994821518169,0.5977884476650047,61.011391094235414,58.07592680854591,58.07592680854591,11.526479750778815,trained_weights/waterbirds/abn_att_waterbird_1.0_forest2water2_21049293_trial_001/best_balanced_valacc_0.6_epoch_188.ckpt,/home/ryreu/guided_cnn/logsWaterbird/abn100_vit_sweep_logs_21049293/abn_att_waterbird_1.0_forest2water2_21049293_trial_001.log,3444,tpe,trained_weights/waterbirds/abn_att_waterbird_1.0_forest2water2_21049293_trial_001
2,abn_att_waterbird_1.0_forest2water2_21049293_trial_002,abn_att,0,2.5089104333830258e-05,0.0027895636144823557,,,,2.2804939170561878,8.746090219527496e-06,0.6312282572101897,63.962720055229546,61.308722050686946,61.308722050686946,17.91277258566978,trained_weights/waterbirds/abn_att_waterbird_1.0_forest2water2_21049293_trial_002/best_balanced_valacc_0.63_epoch_90.ckpt,/home/ryreu/guided_cnn/logsWaterbird/abn100_vit_sweep_logs_21049293/abn_att_waterbird_1.0_forest2water2_21049293_trial_002.log,3594,tpe,trained_weights/waterbirds/abn_att_waterbird_1.0_forest2water2_21049293_trial_002
3,abn_att_waterbird_1.0_forest2water2_21049293_trial_003,abn_att,0,9.502296824871548e-06,5.253273231485463e-05,,,,3.5189315012774456,0.00014002256693640611,0.5811677381085978,59.33724542630308,56.721995427260985,56.721995427260985,9.190031152647975,trained_weights/waterbirds/abn_att_waterbird_1.0_forest2water2_21049293_trial_003/best_balanced_valacc_0.58_epoch_198.ckpt,/home/ryreu/guided_cnn/logsWaterbird/abn100_vit_sweep_logs_21049293/abn_att_waterbird_1.0_forest2water2_21049293_trial_003.log,3504,tpe,trained_weights/waterbirds/abn_att_waterbird_1.0_forest2water2_21049293_trial_003
4,abn_att_waterbird_1.0_forest2water2_21049293_trial_004,abn_att,0,0.0001877433036748452,0.00018209895261010232,,,,1.6072321426288112,5.517928761026175e-06,0.6239920162880549,62.547462892647566,60.62246582533795,60.62246582533795,18.38006230529595,trained_weights/waterbirds/abn_att_waterbird_1.0_forest2water2_21049293_trial_004/best_balanced_valacc_0.62_epoch_124.ckpt,/home/ryreu/guided_cnn/logsWaterbird/abn100_vit_sweep_logs_21049293/abn_att_waterbird_1.0_forest2water2_21049293_trial_004.log,3625,tpe,trained_weights/waterbirds/abn_att_waterbird_1.0_forest2water2_21049293_trial_004
5,abn_att_waterbird_1.0_forest2water2_21049293_trial_005,abn_att,0,5.985889906795674e-06,5.66247844278788e-05,,,,5.810450274666183,6.026207436067939e-05,0.5780295621783671,59.97583707283397,56.547253938979495,56.547253938979495,7.943925233644859,trained_weights/waterbirds/abn_att_waterbird_1.0_forest2water2_21049293_trial_005/best_balanced_valacc_0.58_epoch_199.ckpt,/home/ryreu/guided_cnn/logsWaterbird/abn100_vit_sweep_logs_21049293/abn_att_waterbird_1.0_forest2water2_21049293_trial_005.log,3522,tpe,trained_weights/waterbirds/abn_att_waterbird_1.0_forest2water2_21049293_trial_005
6,abn_att_waterbird_1.0_forest2water2_21049293_trial_006,abn_att,0,2.4693200486325855e-06,0.001482857957305013,,,,0.1170847159056038,0.0003536117393523927,0.6229179024319862,62.97894373489817,60.871773352397916,60.871773352397916,18.38006230529595,trained_weights/waterbirds/abn_att_waterbird_1.0_forest2water2_21049293_trial_006/best_balanced_valacc_0.62_epoch_197.ckpt,/home/ryreu/guided_cnn/logsWaterbird/abn100_vit_sweep_logs_21049293/abn_att_waterbird_1.0_forest2water2_21049293_trial_006.log,3634,tpe,trained_weights/waterbirds/abn_att_waterbird_1.0_forest2water2_21049293_trial_006
7,abn_att_waterbird_1.0_forest2water2_21049293_trial_007,abn_att,0,4.885944758384963e-06,1.3987684784576019e-05,,,,0.16142199597569237,9.046177590149347e-06,0.5509182070314379,62.53020365895754,52.81216541986999,52.81216541986999,1.557632398753894,trained_weights/waterbirds/abn_att_waterbird_1.0_forest2water2_21049293_trial_007/best_balanced_valacc_0.55_epoch_36.ckpt,/home/ryreu/guided_cnn/logsWaterbird/abn100_vit_sweep_logs_21049293/abn_att_waterbird_1.0_forest2water2_21049293_trial_007.log,3624,tpe,trained_weights/waterbirds/abn_att_waterbird_1.0_forest2water2_21049293_trial_007
8,abn_att_waterbird_1.0_forest2water2_21049293_trial_008,abn_att,0,2.357281473202234e-06,0.00011160545752570111,,,,0.7325143268931329,1.7092529001255373e-05,0.5827508536800423,59.00931998619261,57.06843912109469,57.06843912109469,11.993769470404985,trained_weights/waterbirds/abn_att_waterbird_1.0_forest2water2_21049293_trial_008/best_balanced_valacc_0.58_epoch_196.ckpt,/home/ryreu/guided_cnn/logsWaterbird/abn100_vit_sweep_logs_21049293/abn_att_waterbird_1.0_forest2water2_21049293_trial_008.log,3515,tpe,trained_weights/waterbirds/abn_att_waterbird_1.0_forest2water2_21049293_trial_008
9,abn_att_waterbird_1.0_forest2water2_21049293_trial_009,abn_att,0,0.00021793036791267046,0.0002962395847039773,,,,1.0182886905414714,4.018053788837453e-06,0.6338293762123859,62.94442526751812,61.76879347383108,61.76879347383108,23.20872274143302,trained_weights/waterbirds/abn_att_waterbird_1.0_forest2water2_21049293_trial_009/best_balanced_valacc_0.63_epoch_143.ckpt,/home/ryreu/guided_cnn/logsWaterbird/abn100_vit_sweep_logs_21049293/abn_att_waterbird_1.0_forest2water2_21049293_trial_009.log,3629,tpe,trained_weights/waterbirds/abn_att_waterbird_1.0_forest2water2_21049293_trial_009
