trial,name,method,seed,base_lr,classifier_lr,grad_weight,cam_weight,abn_cls_weight,abn_att_weight,weight_decay,best_balanced_val_acc,test_acc,balanced_test_acc,per_group,worst_group,checkpoint,log_path,seconds,sampler,run_dir
26,abn_att_waterbird_complete95_forest2water2_21049292_trial_026,abn_att,0,0.0005643583192234808,2.174097143886591e-05,,,,0.15972097357416554,5.676659590714995e-05,0.8602233074648036,87.62512944425268,85.4216659413833,85.4216659413833,70.56074766355141,trained_weights/waterbirds/abn_att_waterbird_complete95_forest2water2_21049292_trial_026/best_balanced_valacc_0.86_epoch_66.ckpt,/home/ryreu/guided_cnn/logsWaterbird/abn95_vit_sweep_logs_21049292/abn_att_waterbird_complete95_forest2water2_21049292_trial_026.log,3624,tpe,trained_weights/waterbirds/abn_att_waterbird_complete95_forest2water2_21049292_trial_026
27,abn_att_waterbird_complete95_forest2water2_21049292_trial_027,abn_att,0,0.0004984430331229562,0.00016868707792944024,,,,0.15646593334945536,6.5086469566719e-05,0.850528652821765,88.3500172592337,84.271746413301,84.271746413301,63.084112149532714,trained_weights/waterbirds/abn_att_waterbird_complete95_forest2water2_21049292_trial_027/best_balanced_valacc_0.85_epoch_148.ckpt,/home/ryreu/guided_cnn/logsWaterbird/abn95_vit_sweep_logs_21049292/abn_att_waterbird_complete95_forest2water2_21049292_trial_027.log,3582,tpe,trained_weights/waterbirds/abn_att_waterbird_complete95_forest2water2_21049292_trial_027
28,abn_att_waterbird_complete95_forest2water2_21049292_trial_028,abn_att,0,0.0002960173066028891,3.825364617924719e-05,,,,0.10197993663278586,4.211577545259117e-05,0.8556479623496039,87.83224024853297,84.71907357136443,84.71907357136443,66.51090342679127,trained_weights/waterbirds/abn_att_waterbird_complete95_forest2water2_21049292_trial_028/best_balanced_valacc_0.86_epoch_197.ckpt,/home/ryreu/guided_cnn/logsWaterbird/abn95_vit_sweep_logs_21049292/abn_att_waterbird_complete95_forest2water2_21049292_trial_028.log,3605,tpe,trained_weights/waterbirds/abn_att_waterbird_complete95_forest2water2_21049292_trial_028
29,abn_att_waterbird_complete95_forest2water2_21049292_trial_029,abn_att,0,0.00010277748330684802,1.7465048429830045e-05,,,,0.15013303938713443,0.00010250689496374748,0.8417305321180766,84.96720745598896,83.90932921648674,83.90932921648674,70.7165109034268,trained_weights/waterbirds/abn_att_waterbird_complete95_forest2water2_21049292_trial_029/best_balanced_valacc_0.84_epoch_196.ckpt,/home/ryreu/guided_cnn/logsWaterbird/abn95_vit_sweep_logs_21049292/abn_att_waterbird_complete95_forest2water2_21049292_trial_029.log,3602,tpe,trained_weights/waterbirds/abn_att_waterbird_complete95_forest2water2_21049292_trial_029
30,abn_att_waterbird_complete95_forest2water2_21049292_trial_030,abn_att,0,0.0006170050242413911,0.00048035918767572097,,,,0.5007289035515998,1.8664177063508013e-05,0.8341956176615171,85.86468760787021,83.31594380089935,83.31594380089935,65.26479750778816,trained_weights/waterbirds/abn_att_waterbird_complete95_forest2water2_21049292_trial_030/best_balanced_valacc_0.83_epoch_34.ckpt,/home/ryreu/guided_cnn/logsWaterbird/abn95_vit_sweep_logs_21049292/abn_att_waterbird_complete95_forest2water2_21049292_trial_030.log,3553,tpe,trained_weights/waterbirds/abn_att_waterbird_complete95_forest2water2_21049292_trial_030
31,abn_att_waterbird_complete95_forest2water2_21049292_trial_031,abn_att,0,0.0008477917809787683,2.0806639150598286e-05,,,,0.16830090687918986,0.0001624145521218428,0.8626227949294458,88.22920262340352,85.28046017503506,85.28046017503506,68.38006230529595,trained_weights/waterbirds/abn_att_waterbird_complete95_forest2water2_21049292_trial_031/best_balanced_valacc_0.86_epoch_35.ckpt,/home/ryreu/guided_cnn/logsWaterbird/abn95_vit_sweep_logs_21049292/abn_att_waterbird_complete95_forest2water2_21049292_trial_031.log,3537,tpe,trained_weights/waterbirds/abn_att_waterbird_complete95_forest2water2_21049292_trial_031
32,abn_att_waterbird_complete95_forest2water2_21049292_trial_032,abn_att,0,0.0005149818658936389,0.00010217085223733733,,,,0.1911892670926759,0.0001519086258999668,0.8481130478930445,88.36727649292372,84.22712421686663,84.22712421686663,62.46105919003115,trained_weights/waterbirds/abn_att_waterbird_complete95_forest2water2_21049292_trial_032/best_balanced_valacc_0.85_epoch_135.ckpt,/home/ryreu/guided_cnn/logsWaterbird/abn95_vit_sweep_logs_21049292/abn_att_waterbird_complete95_forest2water2_21049292_trial_032.log,3590,tpe,trained_weights/waterbirds/abn_att_waterbird_complete95_forest2water2_21049292_trial_032
33,abn_att_waterbird_complete95_forest2water2_21049292_trial_033,abn_att,0,0.00043677068327520276,1.5388251322641042e-05,,,,0.1549101629419258,5.502961628851292e-05,0.8594234783099227,87.22816706938212,85.33380304066422,85.33380304066422,71.49532710280374,trained_weights/waterbirds/abn_att_waterbird_complete95_forest2water2_21049292_trial_033/best_balanced_valacc_0.86_epoch_66.ckpt,/home/ryreu/guided_cnn/logsWaterbird/abn95_vit_sweep_logs_21049292/abn_att_waterbird_complete95_forest2water2_21049292_trial_033.log,3534,tpe,trained_weights/waterbirds/abn_att_waterbird_complete95_forest2water2_21049292_trial_033
34,abn_att_waterbird_complete95_forest2water2_21049292_trial_034,abn_att,0,0.00023697472837890898,3.684415983804355e-05,,,,0.1324661438012086,0.00016179454076341358,0.8503130817397191,86.22713151536072,84.63507884866445,84.63507884866445,70.87227414330218,trained_weights/waterbirds/abn_att_waterbird_complete95_forest2water2_21049292_trial_034/best_balanced_valacc_0.85_epoch_170.ckpt,/home/ryreu/guided_cnn/logsWaterbird/abn95_vit_sweep_logs_21049292/abn_att_waterbird_complete95_forest2water2_21049292_trial_034.log,3569,tpe,trained_weights/waterbirds/abn_att_waterbird_complete95_forest2water2_21049292_trial_034
35,abn_att_waterbird_complete95_forest2water2_21049292_trial_035,abn_att,0,0.0006690038558363305,1.70168067355962e-05,,,,0.20850658521083074,0.0006062733352327705,0.8588633964332052,87.88401794960303,85.03087634954515,85.03087634954515,68.38006230529595,trained_weights/waterbirds/abn_att_waterbird_complete95_forest2water2_21049292_trial_035/best_balanced_valacc_0.86_epoch_35.ckpt,/home/ryreu/guided_cnn/logsWaterbird/abn95_vit_sweep_logs_21049292/abn_att_waterbird_complete95_forest2water2_21049292_trial_035.log,3558,tpe,trained_weights/waterbirds/abn_att_waterbird_complete95_forest2water2_21049292_trial_035
36,abn_att_waterbird_complete95_forest2water2_21049292_trial_036,abn_att,0,4.177213926541687e-05,2.7613588739646235e-05,,,,0.337056301326932,7.509515922144549e-05,0.8025207713818308,83.91439420089748,81.03256176996774,81.03256176996774,59.50155763239875,trained_weights/waterbirds/abn_att_waterbird_complete95_forest2water2_21049292_trial_036/best_balanced_valacc_0.8_epoch_193.ckpt,/home/ryreu/guided_cnn/logsWaterbird/abn95_vit_sweep_logs_21049292/abn_att_waterbird_complete95_forest2water2_21049292_trial_036.log,3644,tpe,trained_weights/waterbirds/abn_att_waterbird_complete95_forest2water2_21049292_trial_036
37,abn_att_waterbird_complete95_forest2water2_21049292_trial_037,abn_att,0,0.0009822505560059807,4.881547415482335e-05,,,,0.11582611697651889,4.030702459624039e-05,0.859143437371564,87.76320331377286,85.37108606005346,85.37108606005346,69.47040498442367,trained_weights/waterbirds/abn_att_waterbird_complete95_forest2water2_21049292_trial_037/best_balanced_valacc_0.86_epoch_37.ckpt,/home/ryreu/guided_cnn/logsWaterbird/abn95_vit_sweep_logs_21049292/abn_att_waterbird_complete95_forest2water2_21049292_trial_037.log,3592,tpe,trained_weights/waterbirds/abn_att_waterbird_complete95_forest2water2_21049292_trial_037
38,abn_att_waterbird_complete95_forest2water2_21049292_trial_038,abn_att,0,0.000555446380603435,9.38935566995109e-05,,,,0.13753610985599204,2.1018297438764764e-05,0.8494568414605645,88.43631342768381,84.55001346954846,84.55001346954846,63.862928348909655,trained_weights/waterbirds/abn_att_waterbird_complete95_forest2water2_21049292_trial_038/best_balanced_valacc_0.85_epoch_135.ckpt,/home/ryreu/guided_cnn/logsWaterbird/abn95_vit_sweep_logs_21049292/abn_att_waterbird_complete95_forest2water2_21049292_trial_038.log,3582,tpe,trained_weights/waterbirds/abn_att_waterbird_complete95_forest2water2_21049292_trial_038
39,abn_att_waterbird_complete95_forest2water2_21049292_trial_039,abn_att,0,1.394123769218952e-05,0.00021171684460183119,,,,0.9284863730910768,0.00016930257640389922,0.7496575038883382,79.30617880566103,75.64914589247846,75.64914589247846,45.482866043613704,trained_weights/waterbirds/abn_att_waterbird_complete95_forest2water2_21049292_trial_039/best_balanced_valacc_0.75_epoch_195.ckpt,/home/ryreu/guided_cnn/logsWaterbird/abn95_vit_sweep_logs_21049292/abn_att_waterbird_complete95_forest2water2_21049292_trial_039.log,3569,tpe,trained_weights/waterbirds/abn_att_waterbird_complete95_forest2water2_21049292_trial_039
