trial,name,method,seed,base_lr,classifier_lr,grad_weight,cam_weight,abn_cls_weight,abn_att_weight,weight_decay,best_balanced_val_acc,test_acc,balanced_test_acc,per_group,worst_group,checkpoint,log_path,seconds,sampler,run_dir
11,gradcam_waterbird_complete95_forest2water2_21049290_trial_011,gradcam,0,4.318655995204488e-05,0.009496021814275906,,7.2761946331328335,,,0.00010513974660622495,0.8100718033024683,83.5001725923369,83.44050258684406,83.44050258684406,68.07095343680709,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_011/best_balanced_valacc_0.81_epoch_15.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam95_vit_sweep_logs_21049290/gradcam_waterbird_complete95_forest2water2_21049290_trial_011.log,3093,tpe,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_011
12,gradcam_waterbird_complete95_forest2water2_21049290_trial_012,gradcam,0,1.3127846155005224e-05,0.004255048905468294,,5.746661084087145,,,0.00014090698644495626,0.793617887161634,86.39972385226096,82.2111990661113,82.2111990661113,57.78816199376947,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_012/best_balanced_valacc_0.79_epoch_131.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam95_vit_sweep_logs_21049290/gradcam_waterbird_complete95_forest2water2_21049290_trial_012.log,3153,tpe,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_012
13,gradcam_waterbird_complete95_forest2water2_21049290_trial_013,gradcam,0,9.761328715291374e-05,0.00022490201158428163,,0.4676510720509674,,,0.0008726944358956565,0.818877982738196,86.41698308595099,84.17208902335413,84.17208902335413,65.88785046728972,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_013/best_balanced_valacc_0.82_epoch_187.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam95_vit_sweep_logs_21049290/gradcam_waterbird_complete95_forest2water2_21049290_trial_013.log,3163,tpe,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_013
14,gradcam_waterbird_complete95_forest2water2_21049290_trial_014,gradcam,0,0.0009935195066066056,0.004380717977647469,,20.064213412317915,,,5.154369248997014e-05,0.7736382757536929,76.95892302381773,78.96018539624649,78.96018539624649,51.485587583148565,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_014/best_balanced_valacc_0.77_epoch_1.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam95_vit_sweep_logs_21049290/gradcam_waterbird_complete95_forest2water2_21049290_trial_014.log,3170,tpe,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_014
15,gradcam_waterbird_complete95_forest2water2_21049290_trial_015,gradcam,0,1.6654056468946168e-05,0.0031956307483760786,,3.3789329159846506,,,0.0002966962798857901,0.8205098759761139,85.5022437003797,84.19730125508562,84.19730125508562,69.62616822429906,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_015/best_balanced_valacc_0.82_epoch_72.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam95_vit_sweep_logs_21049290/gradcam_waterbird_complete95_forest2water2_21049290_trial_015.log,3117,tpe,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_015
16,gradcam_waterbird_complete95_forest2water2_21049290_trial_016,gradcam,0,0.00011452992672750523,0.00035971678365643667,,0.5440966807830846,,,1.2713076953909484e-05,0.8170063422221148,85.96824301001035,83.99525802819626,83.99525802819626,66.82242990654206,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_016/best_balanced_valacc_0.82_epoch_92.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam95_vit_sweep_logs_21049290/gradcam_waterbird_complete95_forest2water2_21049290_trial_016.log,3208,tpe,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_016
17,gradcam_waterbird_complete95_forest2water2_21049290_trial_017,gradcam,0,3.236351502557841e-05,6.52400038677071e-05,,3.211980957104001,,,4.935131590485722e-05,0.7912345171610699,84.84639282015878,81.51981405115666,81.51981405115666,58.41121495327103,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_017/best_balanced_valacc_0.79_epoch_198.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam95_vit_sweep_logs_21049290/gradcam_waterbird_complete95_forest2water2_21049290_trial_017.log,3158,tpe,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_017
18,gradcam_waterbird_complete95_forest2water2_21049290_trial_018,gradcam,0,4.488063304047525e-06,0.007253812799110496,,23.702604085688154,,,1.8421286477092352e-05,0.8164543190774363,86.39972385226096,83.29751814935311,83.29751814935311,68.84735202492212,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_018/best_balanced_valacc_0.82_epoch_0.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam95_vit_sweep_logs_21049290/gradcam_waterbird_complete95_forest2water2_21049290_trial_018.log,3129,tpe,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_018
19,gradcam_waterbird_complete95_forest2water2_21049290_trial_019,gradcam,0,0.00017898256471980464,0.0016370849871169277,,0.912799525300004,,,0.000999950744787435,0.8250610448951962,86.22713151536072,84.57937017772896,84.57937017772896,68.53582554517133,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_019/best_balanced_valacc_0.83_epoch_105.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam95_vit_sweep_logs_21049290/gradcam_waterbird_complete95_forest2water2_21049290_trial_019.log,3170,tpe,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_019
20,gradcam_waterbird_complete95_forest2water2_21049290_trial_020,gradcam,0,6.281560939537291e-05,0.0014830721578891932,,0.31656546782028877,,,0.0007103735488292117,0.8191580236765548,86.10631687953055,84.55747352715667,84.55747352715667,69.47040498442367,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_020/best_balanced_valacc_0.82_epoch_175.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam95_vit_sweep_logs_21049290/gradcam_waterbird_complete95_forest2water2_21049290_trial_020.log,3145,tpe,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_020
21,gradcam_waterbird_complete95_forest2water2_21049290_trial_021,gradcam,0,0.000172280603076489,0.0047830229060092135,,1.0517596674428258,,,0.00025348204830502813,0.8137667319423962,86.69313082499137,83.87594891242031,83.87594891242031,64.17445482866043,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_021/best_balanced_valacc_0.81_epoch_24.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam95_vit_sweep_logs_21049290/gradcam_waterbird_complete95_forest2water2_21049290_trial_021.log,3129,tpe,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_021
22,gradcam_waterbird_complete95_forest2water2_21049290_trial_022,gradcam,0,0.0004494889684794058,0.0022224141109650065,,2.3785247349016596,,,0.000331969037038317,0.8065279758882737,85.98550224370038,82.89217108398782,82.89217108398782,61.21495327102804,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_022/best_balanced_valacc_0.81_epoch_10.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam95_vit_sweep_logs_21049290/gradcam_waterbird_complete95_forest2water2_21049290_trial_022.log,3168,tpe,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_022
23,gradcam_waterbird_complete95_forest2water2_21049290_trial_023,gradcam,0,0.0001379963526960691,0.0005267538127719653,,0.8844797954787444,,,0.0009706959670854573,0.8126949205811957,86.77942699344149,83.90352694945811,83.90352694945811,63.39563862928349,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_023/best_balanced_valacc_0.81_epoch_133.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam95_vit_sweep_logs_21049290/gradcam_waterbird_complete95_forest2water2_21049290_trial_023.log,3109,tpe,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_023
24,gradcam_waterbird_complete95_forest2water2_21049290_trial_024,gradcam,0,0.0008184794049940612,0.00597051261359936,,4.4981427433875085,,,0.0001489921848348829,0.791538734295546,82.46461857093546,81.85612104634215,81.85612104634215,66.20842572062085,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_024/best_balanced_valacc_0.79_epoch_6.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam95_vit_sweep_logs_21049290/gradcam_waterbird_complete95_forest2water2_21049290_trial_024.log,3124,tpe,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_024
25,gradcam_waterbird_complete95_forest2water2_21049290_trial_025,gradcam,0,6.261706143384766e-05,0.0009608133938651981,,0.24700864006060133,,,6.836753720421249e-05,0.8207657407183554,86.26164998274076,84.51798012032796,84.51798012032796,68.69158878504673,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_025/best_balanced_valacc_0.82_epoch_168.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam95_vit_sweep_logs_21049290/gradcam_waterbird_complete95_forest2water2_21049290_trial_025.log,3188,tpe,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_025
26,gradcam_waterbird_complete95_forest2water2_21049290_trial_026,gradcam,0,0.0004232160717657133,0.003198401931850306,,11.07720518067065,,,0.000483563734120911,0.7890586595105126,86.02002071108042,81.10381222758701,81.10381222758701,54.361370716510905,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_026/best_balanced_valacc_0.79_epoch_9.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam95_vit_sweep_logs_21049290/gradcam_waterbird_complete95_forest2water2_21049290_trial_026.log,3105,tpe,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_026
27,gradcam_waterbird_complete95_forest2water2_21049290_trial_027,gradcam,0,2.868710220444738e-05,0.0015100137614959459,,0.7656994687825549,,,0.00016100471410379453,0.8271885501535188,87.43527787366241,84.82619101891954,84.82619101891954,66.97819314641744,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_027/best_balanced_valacc_0.83_epoch_170.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam95_vit_sweep_logs_21049290/gradcam_waterbird_complete95_forest2water2_21049290_trial_027.log,3123,tpe,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_027
28,gradcam_waterbird_complete95_forest2water2_21049290_trial_028,gradcam,0,2.1005917156363503e-05,0.00021283150614134533,,0.333614405988443,,,0.0001218318992448759,0.805728146733393,85.76113220573006,83.30513362482817,83.30513362482817,64.17445482866043,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_028/best_balanced_valacc_0.81_epoch_183.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam95_vit_sweep_logs_21049290/gradcam_waterbird_complete95_forest2water2_21049290_trial_028.log,3178,tpe,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_028
29,gradcam_waterbird_complete95_forest2water2_21049290_trial_029,gradcam,0,8.636540571181759e-06,0.0005640656543196047,,0.9356683139543562,,,1.6269205298579771e-06,0.812191249828752,85.10528132550915,83.3573712967376,83.3573712967376,66.35514018691589,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_029/best_balanced_valacc_0.81_epoch_187.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam95_vit_sweep_logs_21049290/gradcam_waterbird_complete95_forest2water2_21049290_trial_029.log,3157,tpe,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_029
30,gradcam_waterbird_complete95_forest2water2_21049290_trial_030,gradcam,0,4.265721001643204e-05,0.0013247119672054903,,1.4251091706547239,,,1.773878915091895e-05,0.829356349072037,86.45150155333103,84.77920301717886,84.77920301717886,69.00311526479751,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_030/best_balanced_valacc_0.83_epoch_105.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam95_vit_sweep_logs_21049290/gradcam_waterbird_complete95_forest2water2_21049290_trial_030.log,3113,tpe,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_030
31,gradcam_waterbird_complete95_forest2water2_21049290_trial_031,gradcam,0,3.341197621435043e-05,0.0010846636775103953,,1.8461844549564193,,,6.6534117821404096e-06,0.8280125555045169,86.38246461857094,84.62343977730346,84.62343977730346,68.69158878504673,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_031/best_balanced_valacc_0.83_epoch_105.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam95_vit_sweep_logs_21049290/gradcam_waterbird_complete95_forest2water2_21049290_trial_031.log,3116,tpe,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_031
32,gradcam_waterbird_complete95_forest2water2_21049290_trial_032,gradcam,0,3.737229576933045e-05,0.0008032822378814425,,1.5444224650518994,,,4.0935967007588996e-06,0.8215655698732361,86.3479461511909,84.4341408154948,84.4341408154948,67.91277258566979,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_032/best_balanced_valacc_0.82_epoch_160.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam95_vit_sweep_logs_21049290/gradcam_waterbird_complete95_forest2water2_21049290_trial_032.log,3123,tpe,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_032
33,gradcam_waterbird_complete95_forest2water2_21049290_trial_033,gradcam,0,2.531891321405954e-05,0.0012503034837796506,,0.7619018108682217,,,7.545832533887771e-06,0.825860874050077,86.90024162927166,85.03959701873994,85.03959701873994,69.31464174454828,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_033/best_balanced_valacc_0.83_epoch_182.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam95_vit_sweep_logs_21049290/gradcam_waterbird_complete95_forest2water2_21049290_trial_033.log,3128,tpe,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_033
34,gradcam_waterbird_complete95_forest2water2_21049290_trial_034,gradcam,0,8.873342256320923e-06,0.00036418627147193766,,2.0092732792021817,,,3.989347423595806e-06,0.8156544899225555,85.96824301001035,83.54958866071243,83.54958866071243,64.64174454828661,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_034/best_balanced_valacc_0.82_epoch_194.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam95_vit_sweep_logs_21049290/gradcam_waterbird_complete95_forest2water2_21049290_trial_034.log,3127,tpe,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_034
35,gradcam_waterbird_complete95_forest2water2_21049290_trial_035,gradcam,0,5.231969676251126e-05,0.0007675125794736175,,0.5514387387404418,,,2.487482462992229e-06,0.8180781535833153,86.64135312392129,84.92900857215878,84.92900857215878,69.62616822429906,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_035/best_balanced_valacc_0.82_epoch_168.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam95_vit_sweep_logs_21049290/gradcam_waterbird_complete95_forest2water2_21049290_trial_035.log,3136,tpe,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_035
36,gradcam_waterbird_complete95_forest2water2_21049290_trial_036,gradcam,0,7.890279327554846e-05,0.0021406884704932485,,1.3552430159850397,,,1.3052842776274295e-05,0.813230826261796,86.72764929237142,83.84241319048705,83.84241319048705,63.862928348909655,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_036/best_balanced_valacc_0.81_epoch_42.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam95_vit_sweep_logs_21049290/gradcam_waterbird_complete95_forest2water2_21049290_trial_036.log,3160,tpe,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_036
37,gradcam_waterbird_complete95_forest2water2_21049290_trial_037,gradcam,0,2.4411803502440246e-05,0.0010976146673499687,,0.10931729260330629,,,7.090749919897521e-06,0.8103034918485925,84.72557818432863,82.5285278128907,82.5285278128907,63.39563862928349,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_037/best_balanced_valacc_0.81_epoch_171.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam95_vit_sweep_logs_21049290/gradcam_waterbird_complete95_forest2water2_21049290_trial_037.log,3159,tpe,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_037
38,gradcam_waterbird_complete95_forest2water2_21049290_trial_038,gradcam,0,8.89065900419691e-06,0.00046764095604697636,,4.3564055643387345,,,2.0210507090992502e-05,0.8065037996921565,87.10735243355195,83.27853990094702,83.27853990094702,60.747663551401864,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_038/best_balanced_valacc_0.81_epoch_174.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam95_vit_sweep_logs_21049290/gradcam_waterbird_complete95_forest2water2_21049290_trial_038.log,3141,tpe,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_038
39,gradcam_waterbird_complete95_forest2water2_21049290_trial_039,gradcam,0,4.327993080095276e-05,0.00016194702587741231,,2.339646041675431,,,4.29996317386245e-05,0.8065118584241955,86.86572316189162,83.42972694807662,83.42972694807662,61.21495327102804,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_039/best_balanced_valacc_0.81_epoch_166.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam95_vit_sweep_logs_21049290/gradcam_waterbird_complete95_forest2water2_21049290_trial_039.log,3120,tpe,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_039
40,gradcam_waterbird_complete95_forest2water2_21049290_trial_040,gradcam,0,3.846917517156985e-06,9.276499667521527e-05,,1.4527626716052575,,,7.379973173209503e-05,0.7880190830774686,83.5001725923369,80.01441932431219,80.01441932431219,54.361370716510905,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_040/best_balanced_valacc_0.79_epoch_195.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam95_vit_sweep_logs_21049290/gradcam_waterbird_complete95_forest2water2_21049290_trial_040.log,3183,tpe,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_040
41,gradcam_waterbird_complete95_forest2water2_21049290_trial_041,gradcam,0,2.5813547734097256e-05,0.0014419087843031853,,0.745233426859224,,,6.577784945359588e-06,0.8266768206690359,86.12357611322057,84.73568601446424,84.73568601446424,69.93769470404985,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_041/best_balanced_valacc_0.83_epoch_160.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam95_vit_sweep_logs_21049290/gradcam_waterbird_complete95_forest2water2_21049290_trial_041.log,3161,tpe,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_041
42,gradcam_waterbird_complete95_forest2water2_21049290_trial_042,gradcam,0,2.9228999967387786e-05,0.0028821013103203772,,0.676494052035474,,,9.927143639238053e-06,0.8317638952687184,86.95201933034173,84.87787609396909,84.87787609396909,68.38006230529595,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_042/best_balanced_valacc_0.83_epoch_191.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam95_vit_sweep_logs_21049290/gradcam_waterbird_complete95_forest2water2_21049290_trial_042.log,3136,tpe,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_042
43,gradcam_waterbird_complete95_forest2water2_21049290_trial_043,gradcam,0,1.768383756377297e-05,0.002652672600732839,,0.38423501716899783,,,1.0720033904350314e-05,0.826684879401075,85.45046599930963,83.94120714784039,83.94120714784039,68.22429906542055,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_043/best_balanced_valacc_0.83_epoch_172.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam95_vit_sweep_logs_21049290/gradcam_waterbird_complete95_forest2water2_21049290_trial_043.log,3122,tpe,trained_weights/waterbirds/gradcam_waterbird_complete95_forest2water2_21049290_trial_043
