trial,name,method,seed,base_lr,classifier_lr,grad_weight,cam_weight,abn_cls_weight,abn_att_weight,weight_decay,best_balanced_val_acc,test_acc,balanced_test_acc,per_group,worst_group,checkpoint,log_path,seconds,sampler,run_dir
11,rrr_waterbird_complete95_forest2water2_21049288_trial_011,rrr,0,0.0009558546255196701,0.00011626005491459673,61210.15893347994,,,,0.000148241312713652,0.8634387415484048,88.0048325854332,87.30897417300426,87.30897417300426,76.01246105919003,trained_weights/waterbirds/rrr_waterbird_complete95_forest2water2_21049288_trial_011/best_balanced_valacc_0.86_epoch_107.ckpt,/home/ryreu/guided_cnn/logsWaterbird/rrr95_vit_sweep_logs_21049288/rrr_waterbird_complete95_forest2water2_21049288_trial_011.log,11927,tpe,trained_weights/waterbirds/rrr_waterbird_complete95_forest2water2_21049288_trial_011
12,rrr_waterbird_complete95_forest2water2_21049288_trial_012,rrr,0,0.000984926863725363,0.000115586468415523,83196.22727048898,,,,0.0001291759315664001,0.8644863767134878,90.33482913358647,88.13714417942819,88.13714417942819,73.98753894080997,trained_weights/waterbirds/rrr_waterbird_complete95_forest2water2_21049288_trial_012/best_balanced_valacc_0.86_epoch_96.ckpt,/home/ryreu/guided_cnn/logsWaterbird/rrr95_vit_sweep_logs_21049288/rrr_waterbird_complete95_forest2water2_21049288_trial_012.log,11943,tpe,trained_weights/waterbirds/rrr_waterbird_complete95_forest2water2_21049288_trial_012
13,rrr_waterbird_complete95_forest2water2_21049288_trial_013,rrr,0,0.00018847051401885755,8.233621447002638e-05,89183.25607029191,,,,0.0001217745611298304,0.8534882221631248,89.16120124266482,87.24399223601412,87.24399223601412,72.74143302180686,trained_weights/waterbirds/rrr_waterbird_complete95_forest2water2_21049288_trial_013/best_balanced_valacc_0.85_epoch_134.ckpt,/home/ryreu/guided_cnn/logsWaterbird/rrr95_vit_sweep_logs_21049288/rrr_waterbird_complete95_forest2water2_21049288_trial_013.log,11955,tpe,trained_weights/waterbirds/rrr_waterbird_complete95_forest2water2_21049288_trial_013
14,rrr_waterbird_complete95_forest2water2_21049288_trial_014,rrr,0,0.0003007977653360276,0.0003811882371244148,18077.5121378955,,,,0.0008235048869953001,0.8387629040446776,85.64031756989989,85.06591444419116,85.06591444419116,72.74143302180686,trained_weights/waterbirds/rrr_waterbird_complete95_forest2water2_21049288_trial_014/best_balanced_valacc_0.84_epoch_107.ckpt,/home/ryreu/guided_cnn/logsWaterbird/rrr95_vit_sweep_logs_21049288/rrr_waterbird_complete95_forest2water2_21049288_trial_014.log,11970,tpe,trained_weights/waterbirds/rrr_waterbird_complete95_forest2water2_21049288_trial_014
15,rrr_waterbird_complete95_forest2water2_21049288_trial_015,rrr,0,0.00014224088167567409,0.0005794915070942862,20802.475132114087,,,,0.0001308963665417507,0.8261247975243575,85.96824301001035,84.2459470474059,84.2459470474059,67.601246105919,trained_weights/waterbirds/rrr_waterbird_complete95_forest2water2_21049288_trial_015/best_balanced_valacc_0.83_epoch_106.ckpt,/home/ryreu/guided_cnn/logsWaterbird/rrr95_vit_sweep_logs_21049288/rrr_waterbird_complete95_forest2water2_21049288_trial_015.log,11977,tpe,trained_weights/waterbirds/rrr_waterbird_complete95_forest2water2_21049288_trial_015
16,rrr_waterbird_complete95_forest2water2_21049288_trial_016,rrr,0,3.7620509827805294e-05,5.3841099475624246e-05,67988.78946839423,,,,4.261467751906182e-05,0.8247810039568374,86.81394546082154,84.90060163983118,84.90060163983118,68.06853582554517,trained_weights/waterbirds/rrr_waterbird_complete95_forest2water2_21049288_trial_016/best_balanced_valacc_0.82_epoch_175.ckpt,/home/ryreu/guided_cnn/logsWaterbird/rrr95_vit_sweep_logs_21049288/rrr_waterbird_complete95_forest2water2_21049288_trial_016.log,12018,tpe,trained_weights/waterbirds/rrr_waterbird_complete95_forest2water2_21049288_trial_016
17,rrr_waterbird_complete95_forest2water2_21049288_trial_017,rrr,0,0.0005284964822026279,0.0001961932408927872,2009.1556117804737,,,,0.00026986925922741487,0.821333881327112,82.74076630997584,82.36775666397276,82.36775666397276,67.00665188470066,trained_weights/waterbirds/rrr_waterbird_complete95_forest2water2_21049288_trial_017/best_balanced_valacc_0.82_epoch_175.ckpt,/home/ryreu/guided_cnn/logsWaterbird/rrr95_vit_sweep_logs_21049288/rrr_waterbird_complete95_forest2water2_21049288_trial_017.log,11988,tpe,trained_weights/waterbirds/rrr_waterbird_complete95_forest2water2_21049288_trial_017
18,rrr_waterbird_complete95_forest2water2_21049288_trial_018,rrr,0,7.438341282178673e-05,0.0006985077452043846,2.068429670227,,,,1.7149009473560463e-05,0.8036006414750703,83.46565412495686,81.85848685164846,81.85848685164846,63.39563862928349,trained_weights/waterbirds/rrr_waterbird_complete95_forest2water2_21049288_trial_018/best_balanced_valacc_0.8_epoch_92.ckpt,/home/ryreu/guided_cnn/logsWaterbird/rrr95_vit_sweep_logs_21049288/rrr_waterbird_complete95_forest2water2_21049288_trial_018.log,12038,tpe,trained_weights/waterbirds/rrr_waterbird_complete95_forest2water2_21049288_trial_018
19,rrr_waterbird_complete95_forest2water2_21049288_trial_019,rrr,0,1.475614864039007e-05,5.9662174092703516e-05,23420.45588555108,,,,7.745673947786651e-05,0.7893548179129496,84.29409734207802,81.05362952525023,81.05362952525023,56.54205607476636,trained_weights/waterbirds/rrr_waterbird_complete95_forest2water2_21049288_trial_019/best_balanced_valacc_0.79_epoch_195.ckpt,/home/ryreu/guided_cnn/logsWaterbird/rrr95_vit_sweep_logs_21049288/rrr_waterbird_complete95_forest2water2_21049288_trial_019.log,12055,tpe,trained_weights/waterbirds/rrr_waterbird_complete95_forest2water2_21049288_trial_019
20,rrr_waterbird_complete95_forest2water2_21049288_trial_020,rrr,0,0.0008695287219727966,2.7080306313002806e-05,6996.966717346642,,,,0.000971581307068371,0.8481372240891618,87.0037970314118,85.16182453668208,85.16182453668208,69.00311526479751,trained_weights/waterbirds/rrr_waterbird_complete95_forest2water2_21049288_trial_020/best_balanced_valacc_0.85_epoch_135.ckpt,/home/ryreu/guided_cnn/logsWaterbird/rrr95_vit_sweep_logs_21049288/rrr_waterbird_complete95_forest2water2_21049288_trial_020.log,12032,tpe,trained_weights/waterbirds/rrr_waterbird_complete95_forest2water2_21049288_trial_020
21,rrr_waterbird_complete95_forest2water2_21049288_trial_021,rrr,0,0.00043717871076441253,0.00012365169084132765,99807.29626169341,,,,0.0001483558815625416,0.8680382628597216,86.96927856403175,87.64654177977633,87.64654177977633,74.27937915742794,trained_weights/waterbirds/rrr_waterbird_complete95_forest2water2_21049288_trial_021/best_balanced_valacc_0.87_epoch_105.ckpt,/home/ryreu/guided_cnn/logsWaterbird/rrr95_vit_sweep_logs_21049288/rrr_waterbird_complete95_forest2water2_21049288_trial_021.log,11976,tpe,trained_weights/waterbirds/rrr_waterbird_complete95_forest2water2_21049288_trial_021
