phase,seed,attention_epoch,kl_lambda,kl_incr,base_lr,classifier_lr,lr2_mult,best_balanced_val_acc,test_acc,per_group,worst_group,checkpoint,mask_root
best5_ltl_l100,0,84,68.53190811258156,6.853190811258156,6.376723048246593e-05,0.004998139249933349,0.8835105906732543,0.8794687945877486,89.93786675871591,87.71502925309626,77.10280373831776,NONE,/home/ryreu/guided_cnn/waterbirds/L100/LearningToLook/code/WeCLIPPlus/results/val/prediction_cmap
best5_ltl_l100,1,84,68.53190811258156,6.853190811258156,6.376723048246593e-05,0.004998139249933349,0.8835105906732543,0.8890516536543919,89.24749741111495,87.96792865974538,79.12772585669782,NONE,/home/ryreu/guided_cnn/waterbirds/L100/LearningToLook/code/WeCLIPPlus/results/val/prediction_cmap
best5_ltl_l100,2,84,68.53190811258156,6.853190811258156,6.376723048246593e-05,0.004998139249933349,0.8835105906732543,0.8855748112284977,89.16120124266483,87.71751593896569,78.50467289719626,NONE,/home/ryreu/guided_cnn/waterbirds/L100/LearningToLook/code/WeCLIPPlus/results/val/prediction_cmap
best5_ltl_l100,3,84,68.53190811258156,6.853190811258156,6.376723048246593e-05,0.004998139249933349,0.8835105906732543,0.8874965932956058,90.04142216085606,88.00438278384483,77.72585669781932,NONE,/home/ryreu/guided_cnn/waterbirds/L100/LearningToLook/code/WeCLIPPlus/results/val/prediction_cmap
best5_ltl_l100,4,84,68.53190811258156,6.853190811258156,6.376723048246593e-05,0.004998139249933349,0.8835105906732543,0.8750020039437614,90.36934760096652,87.49081307720469,74.29906542056075,NONE,/home/ryreu/guided_cnn/waterbirds/L100/LearningToLook/code/WeCLIPPlus/results/val/prediction_cmap
best5_new_teach_l100,0,84,68.53190811258156,6.853190811258156,6.376723048246593e-05,0.004998139249933349,0.8835105906732543,0.8797513506580952,90.006903693476,87.53654046735879,76.01246105919003,NONE,/home/ryreu/guided_cnn/waterbirds/New_Teach/L100/LearningToLook/code/WeCLIPPlus/results/val/prediction_cmap
best5_new_teach_l100,1,84,68.53190811258156,6.853190811258156,6.376723048246593e-05,0.004998139249933349,0.8835105906732543,0.8848113086554339,89.54090438384536,87.82214670065139,77.72585669781932,NONE,/home/ryreu/guided_cnn/waterbirds/New_Teach/L100/LearningToLook/code/WeCLIPPlus/results/val/prediction_cmap
best5_new_teach_l100,2,84,68.53190811258156,6.853190811258156,6.376723048246593e-05,0.004998139249933349,0.8835105906732543,0.8815609118745691,88.90231273731446,87.66263616332,78.81619937694704,NONE,/home/ryreu/guided_cnn/waterbirds/New_Teach/L100/LearningToLook/code/WeCLIPPlus/results/val/prediction_cmap
best5_new_teach_l100,3,84,68.53190811258156,6.853190811258156,6.376723048246593e-05,0.004998139249933349,0.8835105906732543,0.8837652500120237,89.98964445978599,87.72043434113186,76.4797507788162,NONE,/home/ryreu/guided_cnn/waterbirds/New_Teach/L100/LearningToLook/code/WeCLIPPlus/results/val/prediction_cmap
best5_new_teach_l100,4,84,68.53190811258156,6.853190811258156,6.376723048246593e-05,0.004998139249933349,0.8835105906732543,0.874210446158039,90.49016223679669,87.28987504403507,73.20872274143302,NONE,/home/ryreu/guided_cnn/waterbirds/New_Teach/L100/LearningToLook/code/WeCLIPPlus/results/val/prediction_cmap
best5_newclip_l100,0,84,68.53190811258156,6.853190811258156,6.376723048246593e-05,0.004998139249933349,0.8835105906732543,0.8880336502236401,90.2830514325164,87.96461307858618,77.57009345794393,NONE,/home/ryreu/guided_cnn/waterbirds/newCLIP/L100/LearningToLook/code/WeCLIPPlus/results/val/prediction_cmap
best5_newclip_l100,1,84,68.53190811258156,6.853190811258156,6.376723048246593e-05,0.004998139249933349,0.8835105906732543,0.8734489475287366,86.88298239558164,86.86689668510958,77.73835920177383,NONE,/home/ryreu/guided_cnn/waterbirds/newCLIP/L100/LearningToLook/code/WeCLIPPlus/results/val/prediction_cmap
best5_newclip_l100,2,84,68.53190811258156,6.853190811258156,6.376723048246593e-05,0.004998139249933349,0.8835105906732543,0.8850377543004633,89.2129789437349,88.0293187171464,79.59501557632399,NONE,/home/ryreu/guided_cnn/waterbirds/newCLIP/L100/LearningToLook/code/WeCLIPPlus/results/val/prediction_cmap
best5_newclip_l100,3,84,68.53190811258156,6.853190811258156,6.376723048246593e-05,0.004998139249933349,0.8835105906732543,0.8896167657950846,90.33482913358647,88.41568753410559,78.66043613707166,NONE,/home/ryreu/guided_cnn/waterbirds/newCLIP/L100/LearningToLook/code/WeCLIPPlus/results/val/prediction_cmap
best5_newclip_l100,4,84,68.53190811258156,6.853190811258156,6.376723048246593e-05,0.004998139249933349,0.8835105906732543,0.8816731327252032,90.57645840524681,87.9859571322986,75.85669781931465,NONE,/home/ryreu/guided_cnn/waterbirds/newCLIP/L100/LearningToLook/code/WeCLIPPlus/results/val/prediction_cmap
